,Synset,Tipo,Info
17839,01338909-a,slv:lemma,zanikrn
17840,01339294-v,slv:lemma,poraziti
17841,01339294-v,slv:lemma,potopiti
17842,01339294-v,slv:lemma,udušiti se
17843,01339336-n,slv:lemma,pasovec
17844,01339492-a,slv:lemma,nenameren
17845,01339505-v,slv:lemma,izpostaviti
17846,01339505-v,slv:lemma,odkriti
17847,01339730-a,slv:lemma,namenjen
17848,01339730-a,slv:lemma,nameren
17849,01339812-v,slv:lemma,razgaliti
17850,01339812-v,slv:lemma,razkriti
17851,01340014-n,slv:lemma,humani herpesvirus 3
17852,01340014-n,slv:lemma,varicelovirus
17853,01340014-n,slv:lemma,virus noric
17854,01340147-a,slv:lemma,nehoten
17855,01340147-a,slv:lemma,nenameren
17856,01340422-a,slv:lemma,obremenilen
17857,01340422-a,slv:lemma,obteževalen
17858,01340422-a,slv:lemma,obtežilen
17859,01340422-a,slv:lemma,oteževalen
17860,01340439-v,slv:lemma,biti
17861,01340439-v,slv:lemma,fiksirati
17862,01340439-v,slv:lemma,pritrditi
17863,01340439-v,slv:lemma,pričvrstiti
17864,01340439-v,slv:lemma,zavarovati
17865,01341153-a,slv:lemma,blažilen
17866,01341153-a,slv:lemma,lajšalen
17867,01342237-a,slv:lemma,zainteresiran
17868,01342636-v,slv:lemma,pritrditi
17869,01342755-v,slv:lemma,pritrditi
17870,01342949-a,slv:lemma,apatičen
17871,01342949-a,slv:lemma,brezbrižen
17872,01342949-a,slv:lemma,otopel
17873,01342949-a,slv:lemma,ravnodušen
17874,01343079-v,slv:lemma,odkleniti
17875,01343079-v,slv:lemma,odpahniti
17876,01343079-v,slv:lemma,odpreti se
17877,01343892-v,slv:lemma,držati se
17878,01343918-a,slv:lemma,aparten
17879,01343918-a,slv:lemma,interesanten
17880,01343918-a,slv:lemma,zanimiv
17881,01344140-v,slv:lemma,odpreti
17882,01344140-v,slv:lemma,odvezati
17883,01344171-a,slv:lemma,očarljiv
17884,01344171-a,slv:lemma,privlačen
17885,01344171-a,slv:lemma,zanimiv
17886,01344293-v,slv:lemma,odvezati
17887,01344344-a,slv:lemma,kratkočasen
17888,01344344-a,slv:lemma,zabaven
17889,01344485-a,slv:lemma,kratkočasen
17890,01344485-a,slv:lemma,zabaven
17891,01345109-v,slv:lemma,zapreti
17892,01345109-v,slv:lemma,zapreti se
17893,01345307-a,slv:lemma,dolgočasen
17894,01345307-a,slv:lemma,mrzek
17895,01345307-a,slv:lemma,mučen
17896,01345307-a,slv:lemma,naporen
17897,01345307-a,slv:lemma,neprijeten
17898,01345307-a,slv:lemma,nezanimiv
17899,01345307-a,slv:lemma,sekanten
17900,01345307-a,slv:lemma,utrudljiv
17901,01345307-a,slv:lemma,zoprn
17902,01346003-v,slv:lemma,odpreti
17903,01346198-a,slv:lemma,uspavalen
17904,01346343-a,slv:lemma,dolgovezen
17905,01346343-a,slv:lemma,dolgočasen
17906,01346343-a,slv:lemma,prozaičen
17907,01346343-a,slv:lemma,suhoparen
17908,01346693-v,slv:lemma,zopet odpreti
17909,01346804-v,slv:lemma,odpreti
17910,01346978-a,slv:lemma,notranji
17911,01346978-v,slv:lemma,bližati se
17912,01346978-v,slv:lemma,približati se
17913,01346978-v,slv:lemma,zaklopiti se
17914,01346978-v,slv:lemma,zapirati
17915,01346978-v,slv:lemma,zapreti
17916,01346978-v,slv:lemma,zapreti se
17917,01347298-v,slv:lemma,omejiti
17918,01347298-v,slv:lemma,zapreti
17919,01347583-n,slv:lemma,archaebacteria
17920,01347678-v,slv:lemma,zakleniti
17921,01347678-v,slv:lemma,zapreti
17922,01347749-a,slv:lemma,zunanji
17923,01348174-v,slv:lemma,prikleniti
