,Synset,Tipo,Info
344,00058897-v,eus:lemma,erdi
345,00058897-v,eus:lemma,haur egin
346,00058897-v,eus:lemma,sein egin
347,00058897-v,eus:lemma,umea izan
348,00059376-n,eus:lemma,itzurtze
349,00059552-n,eus:lemma,taktika
350,00059728-n,eus:lemma,bularrez bular
351,00059769-v,eus:lemma,abortatu
352,00059769-v,eus:lemma,haurra galdu
353,00059769-v,eus:lemma,hilaurtu
354,00060414-n,eus:lemma,atzerriratze
355,00060414-n,eus:lemma,exodo
356,00061014-n,eus:lemma,ozta-ozta lortze
357,00061171-n,eus:lemma,azaleratze
358,00061290-n,eus:lemma,bidalketa
359,00061290-n,eus:lemma,igorpen
360,00061598-n,eus:lemma,burutzapen
361,00061598-n,eus:lemma,burutze
362,00061917-n,eus:lemma,burutze
363,00061917-n,eus:lemma,gauzatze
364,00062133-n,eus:lemma,klimax
365,00062133-n,eus:lemma,orgasmo
366,00062451-n,eus:lemma,betetze
367,00062451-n,eus:lemma,burutze
368,00062806-n,eus:lemma,lorpen
369,00063014-n,eus:lemma,errekor
370,00063014-n,eus:lemma,marka
371,00063095-v,eus:lemma,jaio
372,00063291-v,eus:lemma,haserretu
373,00063291-v,eus:lemma,sumindu
374,00063652-n,eus:lemma,arrakasta
375,00063916-v,eus:lemma,baretu
376,00063916-v,eus:lemma,lasaitu
377,00064018-n,eus:lemma,irabazte
378,00064095-v,eus:lemma,arindu
379,00064095-v,eus:lemma,baretu
380,00064095-v,eus:lemma,gozatu
381,00064095-v,eus:lemma,lasaitu
382,00064095-v,eus:lemma,leundu
383,00064643-v,eus:lemma,atsekabetu
384,00064643-v,eus:lemma,min eman
385,00064643-v,eus:lemma,mindu
386,00064889-v,eus:lemma,alditxartu
387,00064889-v,eus:lemma,gaixotu
388,00064889-v,eus:lemma,larri jarri
389,00064889-v,eus:lemma,ondoeztu
390,00065070-v,eus:lemma,jasan
391,00065070-v,eus:lemma,pairatu
392,00065070-v,eus:lemma,sufritu
393,00065216-n,eus:lemma,erdiespen
394,00065216-n,eus:lemma,konkista
395,00065370-v,eus:lemma,-ko gaitza izan
396,00065370-v,eus:lemma,eduki
397,00065370-v,eus:lemma,eri egon
398,00065370-v,eus:lemma,eri izan
399,00065370-v,eus:lemma,gaixo egon
400,00065370-v,eus:lemma,gaixo izan
401,00065370-v,eus:lemma,gaixorik egon
402,00065370-v,eus:lemma,gaixorik izan
403,00065370-v,eus:lemma,ondoezik egon
404,00065370-v,eus:lemma,ondoezik izan
405,00065370-v,eus:lemma,ukan
406,00065575-n,eus:lemma,gainditze
407,00065855-n,eus:lemma,egiaztagiri
408,00065855-n,eus:lemma,ziurtagiri
409,00066025-v,eus:lemma,adia egin
410,00066025-v,eus:lemma,adiakatu
411,00066025-v,eus:lemma,ahuendatu
412,00066025-v,eus:lemma,hasperen egin
413,00066025-v,eus:lemma,kexatu
414,00066191-v,eus:lemma,malkoak isuri
415,00066191-v,eus:lemma,negar egin
416,00066216-n,eus:lemma,alferrik galtze
417,00066216-n,eus:lemma,galtze
418,00066636-n,eus:lemma,porrot
419,00066901-n,eus:lemma,ez gainditze
