,Synset,Tipo,Info
569,00038365-v,glg:lemma,desenguedellar
570,00038365-v,glg:lemma,desenlear
571,00038365-v,glg:lemma,desenmarañar
572,00038365-v,glg:lemma,desenredar
573,00038365-v,glg:lemma,peitear
574,00038365-v,glg:lemma,pentear
575,00038365-v,glg:lemma,pieitar
576,00038462-a,glg:lemma,latente
577,00038625-r,glg:lemma,desde logo
578,00038625-r,glg:lemma,naturalmente
579,00038625-r,glg:lemma,por suposto
580,00038750-a,glg:lemma,activo
581,00038849-v,glg:lemma,acicalarse
582,00038849-v,glg:lemma,aderezarse
583,00038849-v,glg:lemma,adobiarse
584,00038849-v,glg:lemma,ataviarse
585,00038849-v,glg:lemma,atilarse
586,00038849-v,glg:lemma,emperiquitarse
587,00038849-v,glg:lemma,endomingarse
588,00038849-v,glg:lemma,enfeitarse
589,00038849-v,glg:lemma,engalanarse
590,00039021-n,glg:lemma,interacción
591,00039058-r,glg:lemma,claramente
592,00039211-n,glg:lemma,interacción
593,00039259-a,glg:lemma,práctica
594,00039297-n,glg:lemma,contacto
595,00039318-r,glg:lemma,evidentemente
596,00039318-r,glg:lemma,obviamente
597,00039592-a,glg:lemma,inactivo
598,00039592-a,glg:lemma,pasivo
599,00039941-r,glg:lemma,ao parecer
600,00039941-r,glg:lemma,aparentemente
601,00040152-n,glg:lemma,intercambio
602,00040325-a,glg:lemma,activo
603,00040353-v,glg:lemma,amañarse
604,00040353-v,glg:lemma,aquelarse
605,00040353-v,glg:lemma,arranxarse
606,00040353-v,glg:lemma,compoñerse
607,00040365-r,glg:lemma,de novo
608,00040365-r,glg:lemma,novamente
609,00040365-r,glg:lemma,outra vez
610,00040365-r,glg:lemma,unha vez máis
611,00040420-n,glg:lemma,reciprocidade
612,00040685-a,glg:lemma,adormecido
613,00040685-a,glg:lemma,dormente
614,00040685-a,glg:lemma,inactivo
615,00041051-a,glg:lemma,extinguido
616,00041361-a,glg:lemma,activo
617,00041618-a,glg:lemma,activo
618,00041618-a,glg:lemma,dinámico
619,00041758-r,glg:lemma,concretamente
620,00041758-r,glg:lemma,especificamente
621,00041841-a,glg:lemma,estativo
622,00041954-r,glg:lemma,en xeral
623,00041954-r,glg:lemma,xeralmente
624,00042037-a,glg:lemma,activo
625,00042228-a,glg:lemma,pasivo
626,00042254-r,glg:lemma,afortunadamente
627,00042254-r,glg:lemma,ende ben
628,00042254-r,glg:lemma,por fortuna
629,00042254-r,glg:lemma,por sorte
630,00042457-a,glg:lemma,activo
631,00042614-r,glg:lemma,desafortunadamente
632,00042614-r,glg:lemma,desgraciadamente
633,00042614-r,glg:lemma,desventuradamente
634,00042614-r,glg:lemma,infelizmente
635,00042614-r,glg:lemma,infortunadamente
636,00042614-r,glg:lemma,lamentabelmente
637,00042614-r,glg:lemma,lamentablemente
638,00042614-r,glg:lemma,tristemente
639,00042757-n,glg:lemma,marcha
640,00042757-n,glg:lemma,partida
641,00042757-n,glg:lemma,saída
642,00042769-r,glg:lemma,desafortunadamente
643,00043003-r,glg:lemma,así
644,00043003-r,glg:lemma,polo tanto
645,00043003-r,glg:lemma,por iso
646,00043125-a,glg:lemma,inactivo
647,00043195-n,glg:lemma,achado
648,00043195-n,glg:lemma,descubrimento
649,00043411-a,glg:lemma,activo
650,00043615-a,glg:lemma,inactivo
651,00043765-a,glg:lemma,existente
652,00043765-a,glg:lemma,real
653,00044150-n,glg:lemma,aplicación
654,00044150-n,glg:lemma,execución
655,00044353-a,glg:lemma,posible
656,00044353-a,glg:lemma,posíbel
657,00044353-a,glg:lemma,potencial
658,00044608-a,glg:lemma,latente
659,00044673-n,glg:lemma,equiparación
660,00044673-n,glg:lemma,igualación
661,00044673-n,glg:lemma,nivelación
662,00044760-a,glg:lemma,agudo
663,00044861-r,glg:lemma,en fronte
664,00044900-n,glg:lemma,exhumación
665,00045123-a,glg:lemma,crónico
666,00045250-n,glg:lemma,propulsión
667,00045356-a,glg:lemma,dexenerativo
668,00045561-a,glg:lemma,virulento
669,00045817-v,glg:lemma,adelgazar
670,00045817-v,glg:lemma,enfraquecer
671,00045817-v,glg:lemma,enmagrecer
672,00045817-v,glg:lemma,perder peso
673,00045888-a,glg:lemma,deleterio
674,00045888-a,glg:lemma,letal
675,00045888-a,glg:lemma,mortal
676,00045888-a,glg:lemma,mortífero
677,00045907-n,glg:lemma,recuperación
678,00046002-r,glg:lemma,doutra clase
679,00046002-r,glg:lemma,doutro xeito
680,00046002-r,glg:lemma,polo demais
681,00046014-a,glg:lemma,non virulento
682,00046109-a,glg:lemma,adaptativo
683,00046167-r,glg:lemma,ademais
684,00046299-r,glg:lemma,extremadamente
685,00046339-a,glg:lemma,conciliador
686,00046344-n,glg:lemma,acrobacia
687,00046522-n,glg:lemma,contacto
688,00046673-a,glg:lemma,inadaptativo
689,00046863-r,glg:lemma,extraordinariamente
690,00047029-a,glg:lemma,adicto
691,00047029-a,glg:lemma,viciado
692,00047056-r,glg:lemma,de lonxe
693,00047106-n,glg:lemma,desempeño
694,00047106-n,glg:lemma,rendemento
695,00047243-a,glg:lemma,alcohólico
696,00047243-a,glg:lemma,alcólico
697,00047356-n,glg:lemma,rendemento por encima do esperado
