,Synset,Tipo,Info
736,07974025-n,lemma,klasse
737,00413622-a,lemma,klassisk
738,02508803-v,lemma,hemmeligstemple
739,03038685-n,lemma,klasserom
740,05218119-n,lemma,lik
741,14813182-n,lemma,leire
742,00417413-a,lemma,ren
743,00450565-v,lemma,rydde
744,00904046-v,lemma,frikjenne
745,00697923-a,lemma,innlysende
746,00697923-a,lemma,klar
747,09928451-n,lemma,kontorassistent
748,09928451-n,lemma,kontorist
749,10548227-n,lemma,selger
750,14519366-n,lemma,klima
751,08054076-n,lemma,klinikk
752,03046257-n,lemma,klokke
753,01345109-v,lemma,lukke
754,02425913-v,lemma,lukke
755,00451510-a,lemma,tett
756,00444519-a,lemma,tett
757,01652782-a,lemma,lukket
758,02728440-n,lemma,bekledning
759,02728440-n,lemma,klær
760,02728440-n,lemma,klede
761,02728440-n,lemma,tøy
762,09247410-n,lemma,sky
763,03053474-n,lemma,kølle
764,03053788-n,lemma,kløver
765,02931417-n,lemma,nattklubb
766,08227214-n,lemma,klubb
767,09931418-n,lemma,privatlærer
768,14814616-n,lemma,kull
769,00382109-n,lemma,koalisjon
770,09428293-n,lemma,kyst
771,09428293-n,lemma,kystland
772,09428293-n,lemma,kystområde
773,03057021-n,lemma,frakk
774,03058107-n,lemma,lag
775,06355894-n,lemma,kode
776,07929519-n,lemma,kaffe
777,07929519-n,lemma,mokka
778,03064758-n,lemma,kiste
779,03064758-n,lemma,likkiste
780,13388245-n,lemma,mynt
781,07316999-n,lemma,tilfelle
782,05015117-n,lemma,kulde
783,14145501-n,lemma,forkjølelse
784,14145501-n,lemma,snue
785,01251128-a,lemma,kald
786,01257612-a,lemma,kald
787,02041877-v,lemma,falle sammen
788,03068486-n,lemma,halsbånd
789,09936215-n,lemma,arbeidskamerat
790,09936215-n,lemma,arbeidskollega
791,09936215-n,lemma,kollega
792,02305586-v,lemma,hente
793,07951464-n,lemma,gruppe
794,07951464-n,lemma,samling
795,05535869-n,lemma,tykktarm
796,06842660-n,lemma,kolon
797,08499840-n,lemma,koloni
798,02159453-a,lemma,fargeblind
799,04674968-n,lemma,farge
800,00402419-a,lemma,fargerik
801,03073977-n,lemma,søyle
802,08433575-n,lemma,kolonne
803,07963711-n,lemma,kombinasjon
804,00394813-v,lemma,blande
805,07015510-n,lemma,komedie
806,09251407-n,lemma,komet
807,14445379-n,lemma,velbefinnende
808,01814815-v,lemma,trøste
809,00476819-a,lemma,bekvem
810,00476819-a,lemma,bekvemmelig
811,06765044-n,lemma,kommentar
812,07223170-n,lemma,sladder
813,01090446-n,lemma,handel
814,00483146-a,lemma,kommersiell
815,08402442-n,lemma,delegasjon
816,13320860-n,lemma,kommisjon
817,01206153-n,lemma,troskap
818,08324514-n,lemma,utvalg
819,00485711-a,lemma,ordinær
820,00492677-a,lemma,felles
821,02152473-a,lemma,felles
822,09945603-n,lemma,kommunist
823,13929588-n,lemma,selskap
824,00503982-a,lemma,sammenlignbar
825,00652900-v,lemma,sammenligne
826,03079741-n,lemma,rom
827,00507464-a,lemma,kompatibel
828,05153520-n,lemma,dyktighet
829,05153520-n,lemma,gave
830,00510050-a,lemma,dyktig
831,01168569-n,lemma,konkurranse
832,07456188-n,lemma,konkurranse
833,00907147-v,lemma,klage
834,00520214-a,lemma,komplett
835,02176178-a,lemma,komplisert
836,09947232-n,lemma,komponist
837,00525453-a,lemma,utstrakt
838,07179342-n,lemma,kompromiss
839,03082979-n,lemma,datamaskin
840,03082979-n,lemma,elektronhjerne
841,06128570-n,lemma,informatikk
