,Synset,Tipo,Info
608,01166351-v,slk:lemma,najesť sa
609,06248863-n,slk:lemma,náuka o pôvode bohov
610,00551210-v,slk:lemma,meniť hlas
611,09627462-n,slk:lemma,primitív
612,05599769-n,slk:lemma,podbradok
613,04633453-n,slk:lemma,živosť
614,06696483-n,slk:lemma,vyznamenanie
615,00501722-n,slk:lemma,spoločenská hra
616,01738774-v,slk:lemma,vyvíjať
617,06724942-n,slk:lemma,popis práce
618,00713167-v,slk:lemma,spojiť si
619,00362355-n,slk:lemma,oslabovanie
620,00904745-s,slk:lemma,hnusný
621,06269956-n,slk:lemma,vedecký článok
622,14085474-n,slk:lemma,akinéza
623,00059854-r,slk:lemma,stále viac
624,05949726-n,slk:lemma,hlas ľudu
625,00602563-s,slk:lemma,diskutabilný
626,08349916-n,slk:lemma,ústredná banka
627,02640226-v,slk:lemma,zdržať sa
628,00318082-a,slk:lemma,neúplný
629,13378717-n,slk:lemma,lacné peniaze
630,13985818-n,slk:lemma,citový stav
631,00894221-v,slk:lemma,ospravedlniť sa
632,05691144-n,slk:lemma,prekážka
633,06694796-n,slk:lemma,posudok
634,10592152-n,slk:lemma,maloobchodník
635,02710438-a,slk:lemma,na dodanie
636,01153548-n,slk:lemma,diskriminovanie
637,01091728-s,slk:lemma,prevádzkový
638,00828990-n,slk:lemma,imunizácia
639,02108026-v,slk:lemma,trpieť
640,07452699-n,slk:lemma,slávnostné otvorenie
641,03309808-n,slk:lemma,textília
642,00184117-v,slk:lemma,zamiešať
643,10490699-n,slk:lemma,publicista
644,01578254-v,slk:lemma,potopiť
645,00151087-n,slk:lemma,odhalenie
646,15239292-n,slk:lemma,obdobie
647,06611376-n,slk:lemma,nezmysel
648,01458736-a,slk:lemma,forte
649,00070965-n,slk:lemma,lapsus
650,00153961-n,slk:lemma,overenie
651,04589745-n,slk:lemma,okno
