,Synset,Tipo,Info
782,03038685-n,lemma,klasseværelse
783,05218119-n,lemma,lig
784,14813182-n,lemma,ler
785,00417413-a,lemma,ren
786,00450565-v,lemma,rydde
787,00904046-v,lemma,frikende
788,00697923-a,lemma,indlysende
789,00697923-a,lemma,klar
790,09928451-n,lemma,kontorassistent
791,09928451-n,lemma,kontorist
792,10548227-n,lemma,sælger
793,14519366-n,lemma,klima
794,08054076-n,lemma,klinik
795,03046257-n,lemma,klokke
796,03046257-n,lemma,ur
797,01345109-v,lemma,lukke
798,02425913-v,lemma,lukke
799,00451510-a,lemma,tæt
800,00444519-a,lemma,tæt
801,01652782-a,lemma,lukket
802,02728440-n,lemma,beklædning
803,02728440-n,lemma,klæde
804,02728440-n,lemma,kluns
805,02728440-n,lemma,tøj
806,09247410-n,lemma,sky
807,03053474-n,lemma,kølle
808,03053788-n,lemma,klør
809,02931417-n,lemma,natklub
810,08227214-n,lemma,klub
811,09931418-n,lemma,privatlærer
812,14814616-n,lemma,kul
813,00382109-n,lemma,koalition
814,09428293-n,lemma,kyst
815,09428293-n,lemma,kystland
816,09428293-n,lemma,kystområde
817,03057021-n,lemma,frakke
818,03058107-n,lemma,lag
819,06355894-n,lemma,kode
820,07929519-n,lemma,kaffe
821,07929519-n,lemma,mokka
822,03064758-n,lemma,kiste
823,03064758-n,lemma,ligkiste
824,13388245-n,lemma,mønt
825,13388245-n,lemma,pengestykke
826,07316999-n,lemma,tilfælde
827,05015117-n,lemma,kulde
828,14145501-n,lemma,forkølelse
829,14145501-n,lemma,snue
830,01251128-a,lemma,kold
831,01257612-a,lemma,kold
832,02041877-v,lemma,falde 'sammen
833,03068486-n,lemma,halsbånd
834,09936215-n,lemma,arbejdsfælle
835,09936215-n,lemma,arbejdskollega
836,09936215-n,lemma,kollega
837,02305586-v,lemma,hente
838,07951464-n,lemma,gruppe
839,07951464-n,lemma,samling
840,05535869-n,lemma,tyktarm
841,06842660-n,lemma,kolon
842,08499840-n,lemma,koloni
843,02159453-a,lemma,farveblind
